alpha	x	y	clickSelects	group	ymin	ymax	xmin	xmax
0.55	0.5	0.954545454545454	2014_09_24	1	0.0454545454545455	0.954545454545454	0.0454545454545455	0.954545454545455
0.55	0.5	0.954545454545454	2014_09_24	1	0.0454545454545455	0.954545454545454	0.0454545454545455	0.954545454545455
0.55	0.5	0.954545454545454	2014_09_24	1	0.0454545454545455	0.954545454545454	0.0454545454545455	0.954545454545455
0.55	0.5	0.954545454545454	2014_09_24	1	0.0454545454545455	0.954545454545454	0.0454545454545455	0.954545454545455
0.55	0.5	0.954545454545454	2014_09_24	1	0.0454545454545455	0.954545454545454	0.0454545454545455	0.954545454545455
0.55	0.5	0.954545454545454	2014_09_24	1	0.0454545454545455	0.954545454545454	0.0454545454545455	0.954545454545455
0.55	0.5	0.954545454545454	2014_09_24	1	0.0454545454545455	0.954545454545454	0.0454545454545455	0.954545454545455
