colour	y	x	PANEL	fill
#F8766D	0.648013668125353	0.738135836627141	1	#F8766D
#C77CFF	0.689331042568543	0.768358115881033	1	#C77CFF
#F8766D	0.621494561688312	0.645513068181818	2	#F8766D
#7CAE00	0.818213544372294	0.650831994949495	2	#7CAE00
#00BFC4	0.658945038839665	0.623455798640612	2	#00BFC4
#C77CFF	0.654800860647289	0.652553784872535	2	#C77CFF
