colour	y	x	PANEL	fill
#F8766D	0.712648221343874	0.917022397891963	1	#F8766D
#C77CFF	0.755194805194805	0.924096520763188	1	#C77CFF
#F8766D	0.804350649350649	0.753863636363636	2	#F8766D
#7CAE00	0.876683982683983	0.703267676767677	2	#7CAE00
#00BFC4	0.821014686248331	0.730594732370433	2	#00BFC4
#C77CFF	0.824772211915069	0.748855218855219	2	#C77CFF
