colour	y	x	PANEL	fill
#F8766D	0.401072438311688	0.591199227931489	1	#F8766D
#C77CFF	0.408249836219336	0.502091473905724	1	#C77CFF
#F8766D	0.275703418831169	0.556288401515152	2	#F8766D
#7CAE00	0.510958515800866	0.546721461616162	2	#7CAE00
#00BFC4	0.363295949387062	0.471918951288587	2	#00BFC4
#C77CFF	0.278563636157493	0.482355657888408	2	#C77CFF
