colour	y	x	PANEL	fill
#F8766D	0.45942828811406	0.607704919631094	1	#F8766D
#C77CFF	0.475673241702742	0.553851530022447	1	#C77CFF
#F8766D	0.345438613636364	0.566346886363636	2	#F8766D
#7CAE00	0.586415061255411	0.568056976767677	2	#7CAE00
#00BFC4	0.422175857142857	0.498975751062022	2	#00BFC4
#C77CFF	0.358199035044321	0.515861992664743	2	#C77CFF
