colour	y	x	PANEL	fill
#F8766D	0.486363305618295	0.617659441370224	1	#F8766D
#C77CFF	0.506665322510823	0.579173568181818	1	#C77CFF
#F8766D	0.379162198051948	0.572403492424242	2	#F8766D
#7CAE00	0.620878001515152	0.57832367979798	2	#7CAE00
#00BFC4	0.450761556378201	0.512586709997168	2	#00BFC4
#C77CFF	0.396145296021439	0.53218828992304	2	#C77CFF
