colour	y	x	PANEL	fill
#F8766D	0.62499367419537	0.710016065876153	1	#F8766D
#C77CFF	0.663919991341991	0.734699480359147	1	#C77CFF
#F8766D	0.579775285714286	0.628466090909091	2	#F8766D
#7CAE00	0.791825460606061	0.638540113131313	2	#7CAE00
#00BFC4	0.62268696346644	0.602399527612574	2	#00BFC4
#C77CFF	0.612385117295403	0.631372582491583	2	#C77CFF
