colour	y	x	PANEL	fill
#F8766D	0.708889913608131	0.889483891963109	1	#F8766D
#C77CFF	0.752305484367484	0.904540378226712	1	#C77CFF
#F8766D	0.782448532467533	0.737190939393939	2	#F8766D
#7CAE00	0.875962811255411	0.697145204040404	2	#7CAE00
#00BFC4	0.801256284986042	0.716130663268196	2	#00BFC4
#C77CFF	0.806164148423006	0.736939912938913	2	#C77CFF
