colour	y	x	PANEL	fill
#F8766D	0.369651606013552	0.584648057971014	1	#F8766D
#C77CFF	0.371818511544012	0.475653455948373	1	#C77CFF
#F8766D	0.245053199300499	0.552833917384867	2	#F8766D
#7CAE00	0.469964910606061	0.53565264949495	2	#7CAE00
#00BFC4	0.355734905078849	0.468534081450553	2	#00BFC4
#C77CFF	0.236874498247784	0.46517562037037	2	#C77CFF
