colour	y	x	PANEL	fill
#F8766D	0.607777922077922	0.692687615283268	1	#F8766D
#C77CFF	0.644712938912939	0.711795398428732	1	#C77CFF
#F8766D	0.551009090909091	0.617957575757576	2	#F8766D
#7CAE00	0.771512294372294	0.630011313131313	2	#7CAE00
#00BFC4	0.597803034348829	0.588430812800906	2	#00BFC4
#C77CFF	0.582548423005566	0.616896055796056	2	#C77CFF
