colour	y	x	PANEL	fill
#F8766D	0.64071415471485	0.728478967061924	1	#F8766D
#C77CFF	0.681313962481963	0.757231569023569	1	#C77CFF
#F8766D	0.607778805194805	0.639659515151515	2	#F8766D
#7CAE00	0.809961738528139	0.646801543434343	2	#7CAE00
#00BFC4	0.647001389489016	0.616423281789861	2	#00BFC4
#C77CFF	0.640974185941043	0.645564529100529	2	#C77CFF
