colour	y	x	PANEL	fill
#F8766D	0.535747525832863	0.640971836627141	1	#F8766D
#C77CFF	0.56321024025974	0.628701664702581	1	#C77CFF
#F8766D	0.444321340909091	0.586571431818182	2	#F8766D
#7CAE00	0.683273217099567	0.598054976767677	2	#7CAE00
#00BFC4	0.506224445563782	0.539973745964316	2	#00BFC4
#C77CFF	0.468294941043084	0.563987144179894	2	#C77CFF
