colour	y	x	PANEL	fill
#F8766D	0.445400052512705	0.60315307773386	1	#F8766D
#C77CFF	0.459497295815296	0.541051013468013	1	#C77CFF
#F8766D	0.328290818181818	0.563575424242424	2	#F8766D
#7CAE00	0.568367258008658	0.562823361616162	2	#7CAE00
#00BFC4	0.407669443864547	0.492190911356556	2	#00BFC4
#C77CFF	0.338758044939188	0.507592126503126	2	#C77CFF
