colour	y	x	PANEL	fill
#F8766D	0.558196728543196	0.654329710144928	1	#F8766D
#C77CFF	0.588763077200577	0.652907723063973	1	#C77CFF
#F8766D	0.47575689935065	0.594682765151515	2	#F8766D
#7CAE00	0.711205492424242	0.607519570707071	2	#7CAE00
#00BFC4	0.533101635514019	0.553749822996318	2	#00BFC4
#C77CFF	0.502498325087611	0.579459701178451	2	#C77CFF
