colour	y	x	PANEL	fill
#F8766D	0.511803051524563	0.62874841370224	1	#F8766D
#C77CFF	0.535844322029822	0.604123613075196	1	#C77CFF
#F8766D	0.412123107142857	0.579145007575758	2	#F8766D
#7CAE00	0.653164053463203	0.588323013131313	2	#7CAE00
#00BFC4	0.47877775251851	0.526252708297933	2	#00BFC4
#C77CFF	0.43284393135436	0.548230007094757	2	#C77CFF
