colour	y	x	PANEL	fill
#F8766D	0.336735502117448	0.579231338603426	1	#F8766D
#C77CFF	0.333574105579606	0.448843444725028	1	#C77CFF
#F8766D	0.245053199300499	0.552833917384867	2	#F8766D
#7CAE00	0.426794417099567	0.524316467676768	2	#7CAE00
#00BFC4	0.355734905078849	0.468534081450553	2	#00BFC4
#C77CFF	0.221150930176874	0.458754060089764	2	#C77CFF
