colour	y	x	PANEL	fill
#F8766D	0.696887483342744	0.837810231884058	1	#F8766D
#C77CFF	0.741087598845599	0.86431211335578	1	#C77CFF
#F8766D	0.736356272727273	0.705900272727273	2	#F8766D
#7CAE00	0.867989803463203	0.684098149494949	2	#7CAE00
#00BFC4	0.760030973176356	0.687367643160578	2	#00BFC4
#C77CFF	0.765205144506287	0.712255560846561	2	#C77CFF
