colour	y	x	PANEL	fill
#F8766D	0.499270087521175	0.623062121212121	1	#F8766D
#C77CFF	0.521481457431457	0.591695089786756	1	#C77CFF
#F8766D	0.395737987012987	0.575688636363636	2	#F8766D
#7CAE00	0.637293138528139	0.583356767676768	2	#7CAE00
#00BFC4	0.464840842335235	0.519412829226848	2	#00BFC4
#C77CFF	0.414650566893424	0.540244721019721	2	#C77CFF
