colour	y	x	PANEL	fill
#F8766D	0.616572707086392	0.701210034255599	1	#F8766D
#C77CFF	0.6545431002886	0.723293938552188	1	#C77CFF
#F8766D	0.565487522727273	0.62312621969697	2	#F8766D
#7CAE00	0.781940988528139	0.634309134343434	2	#7CAE00
#00BFC4	0.610316186794514	0.595408290286038	2	#00BFC4
#C77CFF	0.597622723356009	0.624169891654642	2	#C77CFF
