colour	y	x	PANEL	fill
#F8766D	0.706450032891022	0.876140057971014	1	#F8766D
#C77CFF	0.750180918470418	0.894622809483726	1	#C77CFF
#F8766D	0.771211470779221	0.729111431818182	2	#F8766D
#7CAE00	0.874785892424242	0.693983704040404	2	#7CAE00
#00BFC4	0.791163520694259	0.708919268479184	2	#00BFC4
#C77CFF	0.7963922570604	0.730875542448292	2	#C77CFF
