colour	y	x	PANEL	fill
#F8766D	0.523962197628459	0.63471831884058	1	#F8766D
#C77CFF	0.549753916305916	0.616459138047138	1	#C77CFF
#F8766D	0.428317558441559	0.582772606060606	2	#F8766D
#7CAE00	0.668490746320346	0.593222416161616	2	#7CAE00
#00BFC4	0.492572286928025	0.533106347210422	2	#00BFC4
#C77CFF	0.450725389404247	0.556144148148148	2	#C77CFF
