colour	y	x	PANEL	fill
#F8766D	0.673473542772445	0.779599441370224	1	#F8766D
#C77CFF	0.71686665969216	0.811934320145903	1	#C77CFF
#F8766D	0.67445089935065	0.670639553030303	2	#F8766D
#7CAE00	0.845778546969697	0.666285376767677	2	#7CAE00
#00BFC4	0.705295878504673	0.651723464457661	2	#00BFC4
#C77CFF	0.706988495361781	0.679799357744108	2	#C77CFF
