colour	y	x	PANEL	fill
#F8766D	0.678903966685488	0.790674374176548	1	#F8766D
#C77CFF	0.722617388167388	0.822595875420875	1	#C77CFF
#F8766D	0.687213311688312	0.677349242424242	2	#F8766D
#7CAE00	0.851309242424243	0.669981616161616	2	#7CAE00
#00BFC4	0.716527648986527	0.658824780515435	2	#00BFC4
#C77CFF	0.719255638012781	0.686432888407888	2	#C77CFF
